# f [Hz] vs SPL(f) [dB]
# Lower frequency: 2.50000000e+01
# Upper frequency: 1.00000000e+04
# Window model  : Hanning
# Window number : 3
# Window samples: 4096
# Window overlap %: 5.00000000e+01
# dBRef         : 2.00000000e-05
# f             	SPL(f)          
2.50000000e+01	-1.57936218e+02
2.50244141e+01	-1.54196924e+02
2.50488281e+01	-1.52827920e+02
2.50732422e+01	-1.55515392e+02
2.50976562e+01	-1.49310489e+02
2.51220703e+01	-1.49343280e+02
2.51464844e+01	-1.51146679e+02
2.51708984e+01	-1.47305493e+02
2.51953125e+01	-1.48492724e+02
2.52197266e+01	-1.53142459e+02
2.52441406e+01	-1.54252566e+02
2.52685547e+01	-1.52419578e+02
2.52929688e+01	-1.54345272e+02
2.53173828e+01	-1.57846751e+02
2.53417969e+01	-1.54776981e+02
2.53662109e+01	-1.45802172e+02
2.53906250e+01	-1.44062531e+02
2.54150391e+01	-1.49217694e+02
2.54394531e+01	-1.52419135e+02
2.54638672e+01	-1.53680201e+02
2.54882812e+01	-1.52097934e+02
2.55126953e+01	-1.53076503e+02
2.55371094e+01	-1.54052346e+02
2.55615234e+01	-1.51191056e+02
2.55859375e+01	-1.51383281e+02
2.56103516e+01	-1.50493501e+02
2.56347656e+01	-1.53936636e+02
2.56591797e+01	-1.54218344e+02
2.56835938e+01	-1.53822993e+02
2.57080078e+01	-1.50911160e+02
2.57324219e+01	-1.48605428e+02
2.57568359e+01	-1.48594340e+02
2.57812500e+01	-1.46687830e+02
2.58056641e+01	-1.46784521e+02
2.58300781e+01	-1.48438598e+02
2.58544922e+01	-1.49975218e+02
2.58789062e+01	-1.51218568e+02
2.59033203e+01	-1.52278348e+02
2.59277344e+01	-1.53228397e+02
2.59521484e+01	-1.55397321e+02
2.59765625e+01	-1.59238048e+02
2.60009766e+01	-1.63543896e+02
2.60253906e+01	-1.51623756e+02
2.60498047e+01	-1.46468346e+02
2.60742188e+01	-1.48483366e+02
2.60986328e+01	-1.58566756e+02
2.61230469e+01	-1.55863003e+02
2.61474609e+01	-1.54072895e+02
2.61718750e+01	-1.55873956e+02
2.61962891e+01	-1.56359789e+02
2.62207031e+01	-1.53264535e+02
2.62451172e+01	-1.49278923e+02
2.62695312e+01	-1.46588346e+02
2.62939453e+01	-1.48057076e+02
2.63183594e+01	-1.53458933e+02
2.63427734e+01	-1.54888079e+02
2.63671875e+01	-1.54007878e+02
2.63916016e+01	-1.54053571e+02
2.64160156e+01	-1.50767837e+02
2.64404297e+01	-1.47899225e+02
2.64648438e+01	-1.51033230e+02
2.64892578e+01	-1.46421634e+02
2.65136719e+01	-1.45706234e+02
2.65380859e+01	-1.51625974e+02
2.65625000e+01	-1.53157909e+02
2.65869141e+01	-1.51857888e+02
2.66113281e+01	-1.50500610e+02
2.66357422e+01	-1.54988133e+02
2.66601562e+01	-1.57686415e+02
2.66845703e+01	-1.51501361e+02
2.67089844e+01	-1.43722513e+02
2.67333984e+01	-1.46319549e+02
2.67578125e+01	-1.59663468e+02
2.67822266e+01	-1.58107615e+02
2.68066406e+01	-1.52587698e+02
2.68310547e+01	-1.55214620e+02
