# f [Hz] vs PSD(f) [dB_Hz]
# Lower frequency: 2.50000000e+01
# Upper frequency: 1.00000000e+04
# Window model  : Hanning
# Window number : 3
# Window samples: 4096
# Window overlap %: 5.00000000e+01
# dBRef         : 2.00000000e-05
# f             	PSD(f)          
2.50000000e+01	-1.41812618e+02
2.50244141e+01	-1.38073324e+02
2.50488281e+01	-1.36704320e+02
2.50732422e+01	-1.39391792e+02
2.50976562e+01	-1.33186890e+02
2.51220703e+01	-1.33219680e+02
2.51464844e+01	-1.35023079e+02
2.51708984e+01	-1.31181894e+02
2.51953125e+01	-1.32369124e+02
2.52197266e+01	-1.37018860e+02
2.52441406e+01	-1.38128967e+02
2.52685547e+01	-1.36295978e+02
2.52929688e+01	-1.38221672e+02
2.53173828e+01	-1.41723151e+02
2.53417969e+01	-1.38653382e+02
2.53662109e+01	-1.29678573e+02
2.53906250e+01	-1.27938932e+02
2.54150391e+01	-1.33094094e+02
2.54394531e+01	-1.36295536e+02
2.54638672e+01	-1.37556601e+02
2.54882812e+01	-1.35974334e+02
2.55126953e+01	-1.36952904e+02
2.55371094e+01	-1.37928747e+02
2.55615234e+01	-1.35067457e+02
2.55859375e+01	-1.35259681e+02
2.56103516e+01	-1.34369901e+02
2.56347656e+01	-1.37813037e+02
2.56591797e+01	-1.38094745e+02
2.56835938e+01	-1.37699394e+02
2.57080078e+01	-1.34787560e+02
2.57324219e+01	-1.32481828e+02
2.57568359e+01	-1.32470740e+02
2.57812500e+01	-1.30564230e+02
2.58056641e+01	-1.30660921e+02
2.58300781e+01	-1.32314998e+02
2.58544922e+01	-1.33851619e+02
2.58789062e+01	-1.35094968e+02
2.59033203e+01	-1.36154748e+02
2.59277344e+01	-1.37104798e+02
2.59521484e+01	-1.39273721e+02
2.59765625e+01	-1.43114449e+02
2.60009766e+01	-1.47420296e+02
2.60253906e+01	-1.35500156e+02
2.60498047e+01	-1.30344746e+02
2.60742188e+01	-1.32359766e+02
2.60986328e+01	-1.42443156e+02
2.61230469e+01	-1.39739403e+02
2.61474609e+01	-1.37949295e+02
2.61718750e+01	-1.39750356e+02
2.61962891e+01	-1.40236190e+02
2.62207031e+01	-1.37140936e+02
2.62451172e+01	-1.33155323e+02
2.62695312e+01	-1.30464746e+02
2.62939453e+01	-1.31933477e+02
2.63183594e+01	-1.37335333e+02
2.63427734e+01	-1.38764480e+02
2.63671875e+01	-1.37884278e+02
2.63916016e+01	-1.37929972e+02
2.64160156e+01	-1.34644237e+02
2.64404297e+01	-1.31775625e+02
2.64648438e+01	-1.34909631e+02
2.64892578e+01	-1.30298034e+02
2.65136719e+01	-1.29582635e+02
2.65380859e+01	-1.35502374e+02
2.65625000e+01	-1.37034310e+02
2.65869141e+01	-1.35734289e+02
2.66113281e+01	-1.34377010e+02
2.66357422e+01	-1.38864533e+02
2.66601562e+01	-1.41562815e+02
2.66845703e+01	-1.35377762e+02
2.67089844e+01	-1.27598914e+02
2.67333984e+01	-1.30195950e+02
2.67578125e+01	-1.43539868e+02
2.67822266e+01	-1.41984016e+02
2.68066406e+01	-1.36464098e+02
2.68310547e+01	-1.39091020e+02
2.68554688e+01	-1.42783880e+02
2.68798828e+01	-1.38572890e+02
2.69042969e+01	-1.29286643e+02
2.69287109e+01	-1.27588098e+02
2.69531250e+01	-1.36926045e+02
2.69775391e+01	-1.37389483e+02
2.70019531e+01	-1.37883538e+02
2.70263672e+01	-1.38923030e+02
2.70507812e+01	-1.35103060e+02
2.70751953e+01	-1.33476678e+02
2.70996094e+01	-1.30683548e+02
2.71240234e+01	-1.35241532e+02
2.71484375e+01	-1.28563854e+02
2.71728516e+01	-1.29830632e+02
2.71972656e+01	-1.36780163e+02
2.72216797e+01	-1.36487835e+02
2.72460938e+01	-1.35265027e+02
2.72705078e+01	-1.37557554e+02
2.72949219e+01	-1.38495552e+02
2.73193359e+01	-1.35355588e+02
2.73437500e+01	-1.34136723e+02
2.73681641e+01	-1.34070573e+02
2.73925781e+01	-1.35951974e+02
2.74169922e+01	-1.38462639e+02
2.74414062e+01	-1.37961303e+02
2.74658203e+01	-1.36747977e+02
2.74902344e+01	-1.36701345e+02
2.75146484e+01	-1.36712648e+02
2.75390625e+01	-1.33827679e+02
2.75634766e+01	-1.36391564e+02
2.75878906e+01	-1.29275847e+02
2.76123047e+01	-1.30723344e+02
2.76367188e+01	-1.40481194e+02
2.76611328e+01	-1.41627049e+02
2.76855469e+01	-1.37724915e+02
2.77099609e+01	-1.37425803e+02
2.77343750e+01	-1.39624008e+02
2.77587891e+01	-1.37493400e+02
2.77832031e+01	-1.36611841e+02
2.78076172e+01	-1.32087085e+02
2.78320312e+01	-1.31397639e+02
2.78564453e+01	-1.36176813e+02
2.78808594e+01	-1.35742829e+02
2.79052734e+01	-1.35747054e+02
2.79296875e+01	-1.36501408e+02
2.79541016e+01	-1.35768674e+02
2.79785156e+01	-1.33833659e+02
2.80029297e+01	-1.32337856e+02
2.80273438e+01	-1.33380917e+02
2.80517578e+01	-1.32220851e+02
2.80761719e+01	-1.37117732e+02
2.81005859e+01	-1.40935360e+02
2.81250000e+01	-1.33713246e+02
2.81494141e+01	-1.34908012e+02
2.81738281e+01	-1.40053507e+02
2.81982422e+01	-1.43751722e+02
2.82226562e+01	-1.42405746e+02
2.82470703e+01	-1.34930952e+02
2.82714844e+01	-1.35663416e+02
2.82958984e+01	-1.38920747e+02
2.83203125e+01	-1.40885751e+02
2.83447266e+01	-1.37657486e+02
2.83691406e+01	-1.39219535e+02
2.83935547e+01	-1.37180451e+02
2.84179688e+01	-1.35937053e+02
2.84423828e+01	-1.41306881e+02
2.84667969e+01	-1.32150551e+02
2.84912109e+01	-1.29609809e+02
2.85156250e+01	-1.33493554e+02
2.85400391e+01	-1.36739925e+02
2.85644531e+01	-1.38203718e+02
2.85888672e+01	-1.40129170e+02
2.86132812e+01	-1.37094663e+02
2.86376953e+01	-1.34519106e+02
2.86621094e+01	-1.34099500e+02
2.86865234e+01	-1.31056541e+02
2.87109375e+01	-1.32174329e+02
2.87353516e+01	-1.40938842e+02
2.87597656e+01	-1.41139476e+02
2.87841797e+01	-1.37302991e+02
2.88085938e+01	-1.37646392e+02
2.88330078e+01	-1.36823802e+02
2.88574219e+01	-1.35527599e+02
2.88818359e+01	-1.37958247e+02
2.89062500e+01	-1.40717592e+02
2.89306641e+01	-1.40246892e+02
2.89550781e+01	-1.42237944e+02
2.89794922e+01	-1.39207368e+02
2.90039062e+01	-1.34332070e+02
2.90283203e+01	-1.35506872e+02
2.90527344e+01	-1.39779231e+02
2.90771484e+01	-1.39837092e+02
2.91015625e+01	-1.38822377e+02
2.91259766e+01	-1.37910965e+02
2.91503906e+01	-1.39844899e+02
2.91748047e+01	-1.43417604e+02
2.91992188e+01	-1.42616255e+02
2.92236328e+01	-1.40361221e+02
2.92480469e+01	-1.38037426e+02
2.92724609e+01	-1.42272353e+02
2.92968750e+01	-1.43446655e+02
2.93212891e+01	-1.36447189e+02
2.93457031e+01	-1.34612088e+02
2.93701172e+01	-1.35975439e+02
2.93945312e+01	-1.39710148e+02
2.94189453e+01	-1.42101861e+02
2.94433594e+01	-1.42726536e+02
2.94677734e+01	-1.41789207e+02
2.94921875e+01	-1.44508124e+02
2.95166016e+01	-1.39059135e+02
2.95410156e+01	-1.35463914e+02
2.95654297e+01	-1.39008746e+02
2.95898438e+01	-1.36808360e+02
2.96142578e+01	-1.39852299e+02
2.96386719e+01	-1.40745530e+02
2.96630859e+01	-1.39847643e+02
2.96875000e+01	-1.38266483e+02
2.97119141e+01	-1.36892822e+02
2.97363281e+01	-1.38104562e+02
2.97607422e+01	-1.42945751e+02
2.97851562e+01	-1.42823067e+02
2.98095703e+01	-1.39455951e+02
2.98339844e+01	-1.38717996e+02
2.98583984e+01	-1.42134507e+02
2.98828125e+01	-1.43771502e+02
2.99072266e+01	-1.36779674e+02
2.99316406e+01	-1.34262971e+02
2.99560547e+01	-1.36738181e+02
2.99804688e+01	-1.39376139e+02
3.00048828e+01	-1.32019326e+02
3.00292969e+01	-1.32887251e+02
3.00537109e+01	-1.39113137e+02
3.00781250e+01	-1.36028316e+02
3.01025391e+01	-1.35317872e+02
3.01269531e+01	-1.34651986e+02
3.01513672e+01	-1.37541720e+02
3.01757812e+01	-1.36319260e+02
3.02001953e+01	-1.38062051e+02
3.02246094e+01	-1.38375905e+02
3.02490234e+01	-1.41282075e+02
3.02734375e+01	-1.44306561e+02
3.02978516e+01	-1.43138346e+02
3.03222656e+01	-1.41943415e+02
3.03466797e+01	-1.42013092e+02
3.03710938e+01	-1.38833101e+02
3.03955078e+01	-1.37936810e+02
3.04199219e+01	-1.38132308e+02
3.04443359e+01	-1.34015371e+02
3.04687500e+01	-1.32847473e+02
3.04931641e+01	-1.36021260e+02
3.05175781e+01	-1.37403877e+02
3.05419922e+01	-1.38470646e+02
3.05664062e+01	-1.38749971e+02
3.05908203e+01	-1.42723678e+02
3.06152344e+01	-1.39505117e+02
3.06396484e+01	-1.41929248e+02
3.06640625e+01	-1.31961666e+02
3.06884766e+01	-1.30758771e+02
3.07128906e+01	-1.33999603e+02
3.07373047e+01	-1.36439544e+02
3.07617188e+01	-1.42477124e+02
3.07861328e+01	-1.36004764e+02
3.08105469e+01	-1.37179825e+02
3.08349609e+01	-1.40501878e+02
3.08593750e+01	-1.39737224e+02
3.08837891e+01	-1.34891772e+02
3.09082031e+01	-1.31489033e+02
