0 	1.00016 	0 	0 	0
0.00055 	1.00016 	0.00155418 	0 	5.73617e-05
0.0011 	1.00016 	0.00310835 	0 	0.000114723
0.00165 	1.00016 	0.00466253 	0 	0.000172085
0.0022 	1.00016 	0.00621671 	0 	0.000229447
0.00275 	1.00016 	0.00777089 	0 	0.000286808
0.0033 	1.00016 	0.00932506 	0 	0.00034417
0.00385 	1.00016 	0.0108792 	0 	0.000401532
0.0044 	1.00016 	0.0124334 	0 	0.000458894
0.00495 	1.00016 	0.0139876 	0 	0.000516255
0.0055 	1.00017 	0.0155418 	0 	0.000573617
0.00605 	1.00017 	0.0170959 	0 	0.000630979
0.0066 	1.00017 	0.0186501 	0 	0.00068834
0.00715 	1.00017 	0.0202043 	0 	0.000745702
0.0077 	1.00017 	0.0217585 	0 	0.000803064
0.00825 	1.00017 	0.0233127 	0 	0.000860425
0.0088 	1.00017 	0.0248668 	0 	0.000917787
0.00935 	1.00017 	0.026421 	0 	0.000975149
0.0099 	1.00017 	0.0279752 	0 	0.00103251
0.01045 	1.00017 	0.0283062 	0 	0.00108615
0.011 	1.00017 	0.0283654 	0 	0.00113896
0.01155 	1.00017 	0.0284245 	0 	0.00119176
0.0121 	1.00017 	0.0284837 	0 	0.00124457
0.01265 	1.00017 	0.0285429 	0 	0.00129738
0.0132 	1.00017 	0.0286021 	0 	0.00135019
0.01375 	1.00018 	0.0286612 	0 	0.001403
0.0143 	1.00018 	0.0287204 	0 	0.00145581
0.01485 	1.00018 	0.0287796 	0 	0.00150862
0.0154 	1.00018 	0.0288388 	0 	0.00156142
0.01595 	1.00018 	0.028898 	0 	0.00161423
0.0165 	1.00018 	0.0289571 	0 	0.00166704
0.01705 	1.00018 	0.0290163 	0 	0.00171985
0.0176 	1.00018 	0.0290755 	0 	0.00177266
0.01815 	1.00018 	0.0291347 	0 	0.00182547
0.0187 	1.00018 	0.0291938 	0 	0.00187828
0.01925 	1.00018 	0.029253 	0 	0.00193109
0.0198 	1.00018 	0.0293122 	0 	0.00198389
0.02035 	1.00018 	0.0293021 	0 	0.00203714
0.0209 	1.00018 	0.0292525 	0 	0.00209062
0.02145 	1.00018 	0.0292029 	0 	0.00214411
0.022 	1.00018 	0.0291532 	0 	0.0021976
0.02255 	1.00018 	0.0291036 	0 	0.00225109
0.0231 	1.00018 	0.0290539 	0 	0.00230458
0.02365 	1.00018 	0.0290043 	0 	0.00235807
0.0242 	1.00018 	0.0289547 	0 	0.00241156
0.02475 	1.00018 	0.028905 	0 	0.00246505
0.0253 	1.00018 	0.0288554 	0 	0.00251853
0.02585 	1.00018 	0.0288058 	0 	0.00257202
0.0264 	1.00018 	0.0287561 	0 	0.00262551
0.02695 	1.00018 	0.0287065 	0 	0.002679
0.0275 	1.00018 	0.0286568 	0 	0.00273249
0.02805 	1.00018 	0.0286072 	0 	0.00278598
0.0286 	1.00018 	0.0285576 	0 	0.00283947
0.02915 	1.00018 	0.0285079 	0 	0.00289295
0.0297 	1.00018 	0.0284583 	0 	0.00294644
0.03025 	1.00018 	0.0284185 	0 	0.00300043
0.0308 	1.00018 	0.0283906 	0 	0.00305502
0.03135 	1.00018 	0.0283627 	0 	0.00310961
0.0319 	1.00018 	0.0283348 	0 	0.00316421
0.03245 	1.00018 	0.0283069 	0 	0.0032188
0.033 	1.00018 	0.0282789 	0 	0.00327339
0.03355 	1.00018 	0.028251 	0 	0.00332798
0.0341 	1.00018 	0.0282231 	0 	0.00338257
0.03465 	1.00018 	0.0281952 	0 	0.00343716
0.0352 	1.00018 	0.0281673 	0 	0.00349175
0.03575 	1.00018 	0.0281394 	0 	0.00354634
0.0363 	1.00018 	0.0281115 	0 	0.00360093
0.03685 	1.00018 	0.0280835 	0 	0.00365552
0.0374 	1.00018 	0.0280556 	0 	0.00371011
0.03795 	1.00018 	0.0280277 	0 	0.0037647
0.0385 	1.00018 	0.0279998 	0 	0.00381929
0.03905 	1.00018 	0.0279719 	0 	0.00387388
0.0396 	1.00018 	0.027944 	0 	0.00392847
0.04015 	1.00018 	0.0279179 	0 	0.00398318
0.0407 	1.00018 	0.0278969 	0 	0.00403818
0.04125 	1.00018 	0.0278759 	0 	0.00409318
0.0418 	1.00018 	0.0278548 	0 	0.00414818
0.04235 	1.00018 	0.0278338 	0 	0.00420318
0.0429 	1.00018 	0.0278128 	0 	0.00425818
0.04345 	1.00018 	0.0277917 	0 	0.00431319
0.044 	1.00018 	0.0277707 	0 	0.00436819
