# Observer      : 2
# Position      : (2.00000000e-01 1.30000000e-01 -1.00000000e-02)
# Time          	p(Curle)        
102.74          2.78898650e-07
102.75          2.79615615e-07
102.76          2.80316307e-07
102.77          2.81040407e-07
102.78          2.81739276e-07
102.79          2.82464173e-07
102.8           2.83169952e-07
102.81          2.83841102e-07
102.82          2.84544713e-07
102.83          2.85219729e-07
102.84          2.85900289e-07
102.85          2.86589795e-07
102.86          2.87266286e-07
102.87          2.87936693e-07
102.88          2.88610894e-07
102.89          2.89286108e-07
102.9           2.89950584e-07
102.91          2.90621271e-07
102.92          2.91239516e-07
102.93          2.91882518e-07
102.94          2.92527656e-07
102.95          2.93158298e-07
102.96          2.93802889e-07
102.97          2.94450085e-07
102.98          2.95083077e-07
102.99          2.95698542e-07
103             2.96334099e-07
103.01          2.96926484e-07
103.02          2.97536529e-07
103.03          2.98135551e-07
103.04          2.98730825e-07
103.05          2.99313443e-07
103.06          2.99913438e-07
103.07          3.00501321e-07
103.08          3.01117270e-07
103.09          3.01714049e-07
103.1           3.02258744e-07
103.11          3.02827728e-07
103.12          3.03404517e-07
103.13          3.03970155e-07
103.14          3.04520131e-07
103.15          3.05028265e-07
103.16          3.05584358e-07
103.17          3.06124999e-07
103.18          3.06667482e-07
103.19          3.07183641e-07
103.2           3.07712961e-07
103.21          3.08222795e-07
103.22          3.08735025e-07
103.23          3.09255098e-07
103.24          3.09786832e-07
103.25          3.10271905e-07
103.26          3.10767833e-07
103.27          3.11248397e-07
103.28          3.11721231e-07
103.29          3.12212536e-07
103.3           3.12681755e-07
103.31          3.13151661e-07
103.32          3.13602897e-07
103.33          3.14086361e-07
103.34          3.14540600e-07
103.35          3.14997925e-07
103.36          3.15423514e-07
103.37          3.15842350e-07
103.38          3.16276021e-07
103.39          3.16698542e-07
103.4           3.17125018e-07
103.41          3.17549806e-07
103.42          3.17963479e-07
103.43          3.18359439e-07
103.44          3.18775141e-07
103.45          3.19167524e-07
103.46          3.19533891e-07
103.47          3.19909507e-07
103.48          3.20285846e-07
103.49          3.20642935e-07
103.5           3.21027153e-07
103.51          3.21396712e-07
103.52          3.21752156e-07
103.53          3.22105043e-07
103.54          3.22430815e-07
103.55          3.22785012e-07
103.56          3.23120984e-07
103.57          3.23427086e-07
103.58          3.23742534e-07
103.59          3.24075255e-07
103.6           3.24355274e-07
103.61          3.24666873e-07
103.62          3.24980224e-07
103.63          3.25242134e-07
103.64          3.25529920e-07
103.65          3.25816253e-07
103.66          3.26088877e-07
103.67          3.26336611e-07
103.68          3.26615598e-07
103.69          3.26873437e-07
103.7           3.27111910e-07
103.71          3.27359563e-07
103.72          3.27588182e-07
103.73          3.27813917e-07
103.74          3.28029548e-07
103.75          3.28250395e-07
103.76          3.28468942e-07
103.77          3.28688114e-07
103.78          3.28872920e-07
103.79          3.29074587e-07
103.8           3.29245099e-07
103.81          3.29431847e-07
103.82          3.29611131e-07
103.83          3.29777057e-07
103.84          3.29942328e-07
103.85          3.30098542e-07
103.86          3.30267452e-07
103.87          3.30391860e-07
103.88          3.30529689e-07
103.89          3.30650064e-07
103.9           3.30770810e-07
103.91          3.30905807e-07
103.92          3.31012000e-07
103.93          3.31116772e-07
103.94          3.31223671e-07
103.95          3.31312256e-07
103.96          3.31433188e-07
103.97          3.31485535e-07
103.98          3.31526984e-07
103.99          3.31605881e-07
104             3.31690735e-07
104.01          3.31755321e-07
104.02          3.31795065e-07
104.03          3.31836412e-07
104.04          3.31862870e-07
104.05          3.31904047e-07
104.06          3.31917500e-07
104.07          3.31918650e-07
104.08          3.31927667e-07
104.09          3.31946425e-07
104.1           3.31939118e-07
104.11          3.31931433e-07
104.12          3.31923680e-07
104.13          3.31914750e-07
104.14          3.31889792e-07
104.15          3.31821490e-07
104.16          3.31812197e-07
104.17          3.31726449e-07
104.18          3.31669729e-07
104.19          3.31613100e-07
104.2           3.31569166e-07
104.21          3.31503420e-07
104.22          3.31419079e-07
104.23          3.31343627e-07
104.24          3.31236758e-07
104.25          3.31132112e-07
104.26          3.31020784e-07
104.27          3.30907852e-07
104.28          3.30790308e-07
104.29          3.30666986e-07
104.3           3.30541712e-07
104.31          3.30406766e-07
104.32          3.30249310e-07
104.33          3.30094150e-07
104.34          3.29961943e-07
104.35          3.29785919e-07
104.36          3.29591964e-07
104.37          3.29431432e-07
104.38          3.29260544e-07
104.39          3.29075256e-07
104.4           3.28885097e-07
104.41          3.28665786e-07
104.42          3.28448231e-07
104.43          3.28241545e-07
104.44          3.28032458e-07
104.45          3.27772769e-07
104.46          3.27536233e-07
104.47          3.27331426e-07
104.48          3.27060117e-07
104.49          3.26782075e-07
104.5           3.26546942e-07
104.51          3.26277454e-07
104.52          3.26011392e-07
104.53          3.25748275e-07
104.54          3.25432534e-07
104.55          3.25166802e-07
104.56          3.24873552e-07
104.57          3.24558188e-07
104.58          3.24227046e-07
104.59          3.23922408e-07
104.6           3.23604606e-07
104.61          3.23270084e-07
104.62          3.22917570e-07
104.63          3.22593883e-07
104.64          3.22232954e-07
104.65          3.21910009e-07
104.66          3.21540256e-07
104.67          3.21165572e-07
104.68          3.20783103e-07
104.69          3.20392005e-07
104.7           3.20009822e-07
104.71          3.19642771e-07
104.72          3.19223635e-07
104.73          3.18802763e-07
104.74          3.18383683e-07
104.75          3.17992494e-07
104.76          3.17581348e-07
104.77          3.17150840e-07
104.78          3.16725675e-07
104.79          3.16279304e-07
104.8           3.15845186e-07
104.81          3.15384854e-07
104.82          3.14924763e-07
104.83          3.14504089e-07
104.84          3.14008658e-07
104.85          3.13520865e-07
104.86          3.13025951e-07
104.87          3.12553270e-07
104.88          3.12088428e-07
104.89          3.11605201e-07
104.9           3.11047169e-07
104.91          3.10539570e-07
104.92          3.10052146e-07
104.93          3.09513604e-07
104.94          3.08989845e-07
104.95          3.08424925e-07
104.96          3.07905138e-07
104.97          3.07370940e-07
104.98          3.06830982e-07
104.99          3.06256652e-07
105             3.05715712e-07
105.01          3.05124991e-07
105.02          3.04550080e-07
105.03          3.03987600e-07
105.04          3.03392638e-07
105.05          3.02822337e-07
105.06          3.02237411e-07
105.07          3.01606390e-07
105.08          3.01002804e-07
105.09          3.00428934e-07
105.1           2.99797530e-07
105.11          2.99161128e-07
105.12          2.98522789e-07
105.13          2.97873489e-07
105.14          2.97268217e-07
105.15          2.96613450e-07
105.16          2.95981525e-07
105.17          2.95328517e-07
105.18          2.94668810e-07
105.19          2.93982222e-07
105.2           2.93317761e-07
105.21          2.92634277e-07
105.22          2.91965665e-07
105.23          2.91303813e-07
105.24          2.90592881e-07
105.25          2.89895224e-07
105.26          2.89201533e-07
105.27          2.88494860e-07
105.28          2.87763799e-07
105.29          2.87042935e-07
105.3           2.86343161e-07
105.31          2.85664803e-07
105.32          2.84901753e-07
105.33          2.84169464e-07
105.34          2.83422266e-07
105.35          2.82693463e-07
105.36          2.81911116e-07
105.37          2.81168712e-07
105.38          2.80420721e-07
105.39          2.79673479e-07
105.4           2.78907956e-07
105.41          2.78087924e-07
105.42          2.77342120e-07
105.43          2.76557617e-07
105.44          2.75749437e-07
105.45          2.74993586e-07
105.46          2.74219016e-07
105.47          2.73396389e-07
105.48          2.72636322e-07
105.49          2.71780872e-07
105.5           2.70990681e-07
105.51          2.70157549e-07
105.52          2.69339373e-07
105.53          2.68542292e-07
105.54          2.67697781e-07
105.55          2.66864249e-07
105.56          2.66043378e-07
105.57          2.65182920e-07
105.58          2.64348628e-07
105.59          2.63482394e-07
105.6           2.62637443e-07
105.61          2.61837539e-07
105.62          2.60948492e-07
105.63          2.60087540e-07
105.64          2.59233093e-07
105.65          2.58351584e-07
105.66          2.57475309e-07
105.67          2.56573964e-07
105.68          2.55720003e-07
105.69          2.54831271e-07
105.7           2.53958805e-07
105.71          2.53051759e-07
105.72          2.52171790e-07
105.73          2.51238543e-07
105.74          2.50356527e-07
105.75          2.49454567e-07
105.76          2.48555788e-07
105.77          2.47643655e-07
105.78          2.46737560e-07
105.79          2.45819629e-07
105.8           2.44896372e-07
105.81          2.43949616e-07
105.82          2.43054998e-07
105.83          2.42104804e-07
105.84          2.41173780e-07
105.85          2.40230554e-07
105.86          2.39295524e-07
105.87          2.38370456e-07
105.88          2.37404647e-07
105.89          2.36467344e-07
105.9           2.35549209e-07
105.91          2.34573585e-07
105.92          2.33612757e-07
105.93          2.32658174e-07
105.94          2.31695304e-07
105.95          2.30746757e-07
105.96          2.29776643e-07
105.97          2.28805245e-07
105.98          2.27835679e-07
105.99          2.26854847e-07
106             2.25872218e-07
106.01          2.24899745e-07
106.02          2.23908377e-07
106.03          2.22951155e-07
106.04          2.21979952e-07
106.05          2.20984294e-07
106.06          2.20004923e-07
106.07          2.19016765e-07
106.08          2.18020525e-07
106.09          2.17013243e-07
106.1           2.16028154e-07
106.11          2.14999911e-07
106.12          2.14012343e-07
106.13          2.13033535e-07
106.14          2.12020686e-07
106.15          2.11015310e-07
106.16          2.10001722e-07
106.17          2.09021661e-07
106.18          2.07989346e-07
106.19          2.06983279e-07
106.2           2.05962822e-07
106.21          2.04982772e-07
106.22          2.03968520e-07
106.23          2.02933486e-07
106.24          2.01914701e-07
106.25          2.00895686e-07
106.26          1.99866397e-07
106.27          1.98839008e-07
106.28          1.97823080e-07
106.29          1.96778570e-07
106.3           1.95804289e-07
106.31          1.94768610e-07
106.32          1.93746790e-07
106.33          1.92711808e-07
106.34          1.91703355e-07
106.35          1.90660439e-07
106.36          1.89624063e-07
106.37          1.88578979e-07
106.38          1.87548068e-07
106.39          1.86543899e-07
106.4           1.85505563e-07
106.41          1.84465918e-07
106.42          1.83422379e-07
106.43          1.82414412e-07
106.44          1.81382459e-07
106.45          1.80344064e-07
106.46          1.79304827e-07
106.47          1.78277932e-07
106.48          1.77265726e-07
106.49          1.76211340e-07
106.5           1.75161957e-07
106.51          1.74143888e-07
106.52          1.73114408e-07
106.53          1.72066870e-07
106.54          1.71028001e-07
106.55          1.69990612e-07
106.56          1.68967941e-07
106.57          1.67961780e-07
106.58          1.66914140e-07
106.59          1.65881155e-07
106.6           1.64847767e-07
106.61          1.63822780e-07
106.62          1.62760394e-07
106.63          1.61730493e-07
106.64          1.60685686e-07
106.65          1.59661959e-07
106.66          1.58641676e-07
106.67          1.57597020e-07
106.68          1.56571640e-07
106.69          1.55549068e-07
106.7           1.54558784e-07
106.71          1.53520689e-07
106.72          1.52508459e-07
106.73          1.51484532e-07
106.74          1.50459867e-07
106.75          1.49416171e-07
106.76          1.48427346e-07
106.77          1.47409469e-07
106.78          1.46387696e-07
106.79          1.45375759e-07
106.8           1.44341478e-07
106.81          1.43331908e-07
106.82          1.42335342e-07
106.83          1.41342752e-07
106.84          1.40324905e-07
106.85          1.39320167e-07
106.86          1.38319769e-07
106.87          1.37312628e-07
106.88          1.36314383e-07
106.89          1.35296185e-07
106.9           1.34301447e-07
106.91          1.33301657e-07
106.92          1.32290089e-07
106.93          1.31326842e-07
106.94          1.30349949e-07
106.95          1.29370110e-07
106.96          1.28387112e-07
106.97          1.27407729e-07
106.98          1.26421430e-07
106.99          1.25427718e-07
107             1.24423686e-07
107.01          1.23461495e-07
107.02          1.22518756e-07
107.03          1.21546441e-07
107.04          1.20573791e-07
107.05          1.19625454e-07
107.06          1.18677119e-07
107.07          1.17694429e-07
107.08          1.16745294e-07
107.09          1.15779081e-07
107.1           1.14850442e-07
107.11          1.13904909e-07
107.12          1.12969810e-07
107.13          1.12011324e-07
107.14          1.11089908e-07
107.15          1.10161319e-07
107.16          1.09199970e-07
107.17          1.08267687e-07
107.18          1.07373976e-07
107.19          1.06448527e-07
107.2           1.05558765e-07
107.21          1.04625402e-07
107.22          1.03705988e-07
107.23          1.02790245e-07
107.24          1.01903088e-07
107.25          1.00951990e-07
107.26          1.00063499e-07
107.27          9.91692725e-08
107.28          9.82514053e-08
107.29          9.74188460e-08
107.3           9.65717683e-08
107.31          9.56846055e-08
107.32          9.48131837e-08
107.33          9.39544704e-08
107.34          9.30534017e-08
107.35          9.21918518e-08
107.36          9.13391172e-08
107.37          9.04844566e-08
107.38          8.96450994e-08
107.39          8.87926475e-08
107.4           8.79607801e-08
107.41          8.71386574e-08
107.42          8.62956000e-08
107.43          8.54651807e-08
107.44          8.46350304e-08
107.45          8.38116309e-08
107.46          8.30028088e-08
107.47          8.22249136e-08
107.48          8.14052012e-08
107.49          8.06031090e-08
107.5           7.97894178e-08
107.51          7.90091029e-08
107.52          7.82357543e-08
107.53          7.74536003e-08
107.54          7.66756064e-08
107.55          7.59099718e-08
107.56          7.51505876e-08
107.57          7.43663366e-08
107.58          7.36267941e-08
107.59          7.28820437e-08
107.6           7.21387493e-08
107.61          7.13873331e-08
107.62          7.06375455e-08
107.63          6.99107618e-08
107.64          6.92108869e-08
107.65          6.85105414e-08
107.66          6.77836077e-08
107.67          6.70818625e-08
107.68          6.63959253e-08
107.69          6.56769954e-08
107.7           6.49611985e-08
107.71          6.42666100e-08
107.72          6.35792497e-08
107.73          6.29187735e-08
107.74          6.22599108e-08
107.75          6.15796577e-08
107.76          6.09634560e-08
107.77          6.03281258e-08
107.78          5.96669653e-08
107.79          5.90057988e-08
107.8           5.83801361e-08
107.81          5.77494201e-08
107.82          5.71303453e-08
107.83          5.65233486e-08
107.84          5.58944063e-08
107.85          5.53248987e-08
107.86          5.47297015e-08
107.87          5.41280328e-08
107.88          5.35309143e-08
107.89          5.29567634e-08
107.9           5.23544650e-08
107.91          5.18232067e-08
107.92          5.12700257e-08
107.93          5.07152857e-08
107.94          5.01501021e-08
107.95          4.96480282e-08
107.96          4.90967930e-08
107.97          4.85731412e-08
107.98          4.80343504e-08
107.99          4.75173106e-08
108             4.70182849e-08
108.01          4.65216128e-08
108.02          4.60493250e-08
108.03          4.55379064e-08
108.04          4.50634952e-08
108.05          4.45781637e-08
108.06          4.41152172e-08
108.07          4.36479040e-08
108.08          4.32207505e-08
108.09          4.27815175e-08
108.1           4.23220944e-08
108.11          4.18958913e-08
108.12          4.14783070e-08
108.13          4.10341091e-08
108.14          4.06083323e-08
108.15          4.01877895e-08
108.16          3.98082992e-08
108.17          3.94274936e-08
108.18          3.90672192e-08
108.19          3.86845041e-08
108.2           3.83105062e-08
108.21          3.79604673e-08
108.22          3.75935603e-08
108.23          3.72337033e-08
108.24          3.68792183e-08
108.25          3.65262852e-08
108.26          3.62586408e-08
108.27          3.59383091e-08
108.28          3.56287208e-08
108.29          3.53404382e-08
108.3           3.50084073e-08
108.31          3.46931765e-08
108.32          3.44239180e-08
108.33          3.41524199e-08
108.34          3.38783572e-08
108.35          3.36229957e-08
108.36          3.33929397e-08
108.37          3.31417958e-08
108.38          3.29009595e-08
108.39          3.26758769e-08
108.4           3.24255065e-08
108.41          3.22146222e-08
108.42          3.20081686e-08
108.43          3.18206093e-08
108.44          3.16135819e-08
108.45          3.14318421e-08
108.46          3.12679221e-08
108.47          3.11089945e-08
108.48          3.09440150e-08
108.49          3.07714989e-08
108.5           3.05929534e-08
108.51          3.04737192e-08
108.52          3.03655524e-08
108.53          3.02087595e-08
108.54          3.00930952e-08
108.55          2.99920301e-08
108.56          2.99039697e-08
108.57          2.98008802e-08
108.58          2.97441304e-08
108.59          2.96098319e-08
108.6           2.95716446e-08
108.61          2.95118456e-08
108.62          2.94528998e-08
108.63          2.93999612e-08
108.64          2.93562093e-08
108.65          2.93201317e-08
108.66          2.93145567e-08
108.67          2.92993693e-08
108.68          2.92800258e-08
108.69          2.92708941e-08
108.7           2.92838617e-08
108.71          2.92953993e-08
108.72          2.93260784e-08
108.73          2.93592601e-08
108.74          2.93643203e-08
108.75          2.94338264e-08
108.76          2.94802139e-08
108.77          2.95392250e-08
108.78          2.95847484e-08
108.79          2.96798887e-08
108.8           2.97791420e-08
108.81          2.98723189e-08
108.82          2.99816548e-08
108.83          3.00698987e-08
108.84          3.01983461e-08
108.85          3.02964560e-08
108.86          3.04524180e-08
108.87          3.05645018e-08
108.88          3.07265018e-08
108.89          3.08772969e-08
108.9           3.10387105e-08
108.91          3.12098074e-08
108.92          3.13625686e-08
108.93          3.15458698e-08
108.94          3.17881330e-08
108.95          3.19843294e-08
108.96          3.21501436e-08
108.97          3.23745408e-08
108.98          3.26045791e-08
108.99          3.28511706e-08
109             3.30731896e-08
109.01          3.33029470e-08
109.02          3.35598300e-08
109.03          3.38404901e-08
109.04          3.41195033e-08
109.05          3.43470522e-08
109.06          3.46911368e-08
109.07          3.49881597e-08
109.08          3.52825569e-08
109.09          3.55694770e-08
109.1           3.59058176e-08
109.11          3.61736460e-08
109.12          3.65317676e-08
109.13          3.68788454e-08
109.14          3.72153827e-08
109.15          3.75656690e-08
109.16          3.79259493e-08
109.17          3.83102781e-08
109.18          3.86513676e-08
109.19          3.90536521e-08
109.2           3.94224007e-08
109.21          3.98448000e-08
109.22          4.02578934e-08
109.23          4.06530872e-08
109.24          4.10656174e-08
109.25          4.15108803e-08
109.26          4.19372209e-08
109.27          4.23690069e-08
109.28          4.28332920e-08
109.29          4.32688930e-08
109.3           4.37439493e-08
109.31          4.42086874e-08
109.32          4.47603384e-08
109.33          4.51906225e-08
109.34          4.56562388e-08
109.35          4.61399206e-08
109.36          4.66399584e-08
109.37          4.71311009e-08
109.38          4.76663059e-08
109.39          4.82091945e-08
109.4           4.87127450e-08
109.41          4.92573307e-08
109.42          4.98261808e-08
109.43          5.03669341e-08
109.44          5.09199398e-08
109.45          5.14666807e-08
109.46          5.20137800e-08
109.47          5.26639195e-08
109.48          5.32443317e-08
109.49          5.38283266e-08
109.5           5.44281493e-08
109.51          5.50208072e-08
109.52          5.56385618e-08
109.53          5.62569056e-08
109.54          5.68689017e-08
109.55          5.74912739e-08
109.56          5.81516420e-08
109.57          5.87791204e-08
109.58          5.94469417e-08
109.59          6.01216065e-08
109.6           6.07704090e-08
109.61          6.13965785e-08
109.62          6.21100709e-08
109.63          6.27865658e-08
109.64          6.35137636e-08
109.65          6.42111888e-08
109.66          6.49131452e-08
109.67          6.55911913e-08
109.68          6.63091092e-08
109.69          6.70319183e-08
109.7           6.77663418e-08
109.71          6.84963814e-08
109.72          6.92590674e-08
109.73          6.99979940e-08
109.74          7.07284286e-08
109.75          7.14984488e-08
109.76          7.22590729e-08
109.77          7.30276224e-08
109.78          7.38217135e-08
109.79          7.46090900e-08
109.8           7.53890901e-08
109.81          7.61982276e-08
109.82          7.69705733e-08
109.83          7.77893366e-08
109.84          7.86210450e-08
109.85          7.94300329e-08
109.86          8.02242425e-08
109.87          8.10932888e-08
109.88          8.18917140e-08
109.89          8.27551476e-08
109.9           8.35811155e-08
109.91          8.44417296e-08
109.92          8.52996751e-08
109.93          8.61654692e-08
109.94          8.70516790e-08
109.95          8.78987138e-08
109.96          8.87657437e-08
109.97          8.96795928e-08
109.98          9.05273011e-08
109.99          9.14348060e-08
110             9.23261087e-08
110.01          9.32299107e-08
110.02          9.41569471e-08
110.03          9.50367449e-08
110.04          9.59424336e-08
110.05          9.69125692e-08
110.06          9.77967219e-08
110.07          9.87403178e-08
110.08          9.96678877e-08
110.09          1.00635000e-07
110.1           1.01584611e-07
110.11          1.02513392e-07
110.12          1.03451065e-07
110.13          1.04459084e-07
110.14          1.05388981e-07
110.15          1.06345956e-07
110.16          1.07322830e-07
110.17          1.08308019e-07
110.18          1.09311468e-07
110.19          1.10255712e-07
110.2           1.11230690e-07
110.21          1.12267319e-07
110.22          1.13253316e-07
110.23          1.14247364e-07
110.24          1.15264675e-07
110.25          1.16275785e-07
110.26          1.17304439e-07
110.27          1.18309887e-07
110.28          1.19303011e-07
110.29          1.20351080e-07
110.3           1.21367351e-07
110.31          1.22381838e-07
110.32          1.23431043e-07
110.33          1.24485447e-07
110.34          1.25513110e-07
110.35          1.26573716e-07
110.36          1.27621049e-07
110.37          1.28680556e-07
110.38          1.29729930e-07
110.39          1.30780707e-07
110.4           1.31842116e-07
110.41          1.32928257e-07
110.42          1.33998789e-07
110.43          1.35058360e-07
110.44          1.36136574e-07
110.45          1.37190657e-07
110.46          1.38283030e-07
110.47          1.39356983e-07
110.48          1.40439070e-07
110.49          1.41547086e-07
110.5           1.42649341e-07
110.51          1.43739094e-07
110.52          1.44861515e-07
110.53          1.45923872e-07
110.54          1.47043375e-07
110.55          1.48157945e-07
110.56          1.49245520e-07
110.57          1.50330165e-07
110.58          1.51475795e-07
110.59          1.52588168e-07
110.6           1.53715228e-07
110.61          1.54836155e-07
110.62          1.55926222e-07
110.63          1.57073111e-07
110.64          1.58199060e-07
110.65          1.59322950e-07
110.66          1.60450383e-07
110.67          1.61629489e-07
110.68          1.62745872e-07
