# Observer      : 1
# Position      : (2.20000000e-01 1.50000000e-01 -1.00000000e-02)
# Time          	p(Curle)        
127.95          1.95285641e-07
127.96          1.96355922e-07
127.97          1.97486327e-07
127.98          1.98617465e-07
127.99          1.99796503e-07
128             2.00939306e-07
128.01          2.02097331e-07
128.02          2.03246485e-07
128.03          2.04414446e-07
128.04          2.05593458e-07
128.05          2.06784309e-07
128.06          2.07993237e-07
128.07          2.09255549e-07
128.08          2.10430130e-07
128.09          2.11650441e-07
128.1           2.12931750e-07
128.11          2.14181950e-07
128.12          2.15416290e-07
128.13          2.16677069e-07
128.14          2.17935330e-07
128.15          2.19244451e-07
128.16          2.20569274e-07
128.17          2.21824225e-07
128.18          2.23165121e-07
128.19          2.24482580e-07
128.2           2.25772122e-07
128.21          2.27129459e-07
128.22          2.28489065e-07
128.23          2.29826647e-07
128.24          2.31206506e-07
128.25          2.32553305e-07
128.26          2.33926787e-07
128.27          2.35309952e-07
128.28          2.36674006e-07
128.29          2.38069645e-07
128.3           2.39531215e-07
128.31          2.40956639e-07
128.32          2.42377476e-07
128.33          2.43774626e-07
128.34          2.45196615e-07
128.35          2.46625210e-07
128.36          2.48083167e-07
128.37          2.49539358e-07
128.38          2.51061174e-07
128.39          2.52508727e-07
128.4           2.53999633e-07
128.41          2.55434160e-07
128.42          2.56942092e-07
128.43          2.58456450e-07
128.44          2.59977167e-07
128.45          2.61492657e-07
128.46          2.63015923e-07
128.47          2.64528984e-07
128.48          2.66072302e-07
128.49          2.67544914e-07
128.5           2.69133201e-07
128.51          2.70682156e-07
128.52          2.72213900e-07
128.53          2.73815347e-07
128.54          2.75392276e-07
128.55          2.76969376e-07
128.56          2.78568454e-07
128.57          2.80148226e-07
128.58          2.81719901e-07
128.59          2.83296861e-07
128.6           2.84907427e-07
128.61          2.86515493e-07
128.62          2.88127734e-07
128.63          2.89777213e-07
128.64          2.91392185e-07
128.65          2.93033270e-07
128.66          2.94627940e-07
128.67          2.96270461e-07
128.68          2.97961403e-07
128.69          2.99593472e-07
128.7           3.01240361e-07
128.71          3.02924580e-07
128.72          3.04567490e-07
128.73          3.06245677e-07
128.74          3.07915878e-07
128.75          3.09587574e-07
128.76          3.11257596e-07
128.77          3.12935673e-07
128.78          3.14614648e-07
128.79          3.16339386e-07
128.8           3.18052808e-07
128.81          3.19764306e-07
128.82          3.21493810e-07
128.83          3.23169542e-07
128.84          3.24856715e-07
128.85          3.26551600e-07
128.86          3.28282444e-07
128.87          3.30016311e-07
128.88          3.31768852e-07
128.89          3.33505545e-07
128.9           3.35262103e-07
128.91          3.36986181e-07
128.92          3.38716367e-07
128.93          3.40480246e-07
128.94          3.42231979e-07
128.95          3.43967092e-07
128.96          3.45732293e-07
128.97          3.47504426e-07
128.98          3.49237166e-07
128.99          3.51009850e-07
129             3.52800124e-07
129.01          3.54501919e-07
129.02          3.56281518e-07
129.03          3.58065233e-07
129.04          3.59860176e-07
129.05          3.61641728e-07
129.06          3.63461234e-07
129.07          3.65205528e-07
129.08          3.66997015e-07
129.09          3.68747212e-07
129.1           3.70466793e-07
129.11          3.72267747e-07
129.12          3.74053727e-07
129.13          3.75826489e-07
129.14          3.77624822e-07
129.15          3.79437001e-07
129.16          3.81223621e-07
129.17          3.83040015e-07
129.18          3.84825723e-07
129.19          3.86586467e-07
129.2           3.88380215e-07
129.21          3.90198774e-07
129.22          3.91938951e-07
129.23          3.93753888e-07
129.24          3.95567313e-07
129.25          3.97358580e-07
129.26          3.99152609e-07
129.27          4.00941425e-07
129.28          4.02736306e-07
129.29          4.04557604e-07
129.3           4.06362499e-07
129.31          4.08133232e-07
129.32          4.09965187e-07
129.33          4.11767941e-07
129.34          4.13522700e-07
129.35          4.15343604e-07
129.36          4.17103604e-07
129.37          4.18899628e-07
129.38          4.20686445e-07
129.39          4.22475278e-07
129.4           4.24249638e-07
129.41          4.26082942e-07
129.42          4.27887020e-07
129.43          4.29681679e-07
129.44          4.31473128e-07
129.45          4.33216378e-07
129.46          4.35004604e-07
129.47          4.36779861e-07
129.48          4.38542762e-07
129.49          4.40331158e-07
129.5           4.42122127e-07
129.51          4.43889282e-07
129.52          4.45676756e-07
129.53          4.47479916e-07
129.54          4.49209991e-07
129.55          4.50981779e-07
129.56          4.52742836e-07
129.57          4.54498662e-07
129.58          4.56218053e-07
129.59          4.58019645e-07
129.6           4.59767354e-07
129.61          4.61526889e-07
129.62          4.63267383e-07
129.63          4.64974147e-07
129.64          4.66711050e-07
129.65          4.68469854e-07
129.66          4.70229881e-07
129.67          4.71992362e-07
129.68          4.73766321e-07
129.69          4.75463332e-07
129.7           4.77169002e-07
129.71          4.78933622e-07
129.72          4.80589554e-07
129.73          4.82355226e-07
129.74          4.84064924e-07
129.75          4.85709011e-07
129.76          4.87342457e-07
129.77          4.89111134e-07
129.78          4.90794996e-07
129.79          4.92508701e-07
129.8           4.94237595e-07
129.81          4.95811716e-07
129.82          4.97479948e-07
129.83          4.99162917e-07
129.84          5.00830017e-07
129.85          5.02452939e-07
129.86          5.04113095e-07
129.87          5.05851616e-07
129.88          5.07496176e-07
129.89          5.09141160e-07
129.9           5.10724073e-07
129.91          5.12373124e-07
129.92          5.13988752e-07
129.93          5.15578788e-07
129.94          5.17179634e-07
129.95          5.18821369e-07
129.96          5.20433086e-07
129.97          5.22019102e-07
129.98          5.23641694e-07
129.99          5.25187628e-07
130             5.26774120e-07
130.01          5.28356714e-07
130.02          5.29906718e-07
130.03          5.31462641e-07
130.04          5.33040567e-07
130.05          5.34566023e-07
130.06          5.36114756e-07
130.07          5.37672649e-07
130.08          5.39154696e-07
130.09          5.40653762e-07
130.1           5.42208108e-07
130.11          5.43703771e-07
130.12          5.45181336e-07
130.13          5.46711497e-07
130.14          5.48249881e-07
130.15          5.49736491e-07
130.16          5.51204278e-07
130.17          5.52627203e-07
130.18          5.54095915e-07
130.19          5.55556513e-07
130.2           5.57021891e-07
130.21          5.58388999e-07
130.22          5.59836255e-07
130.23          5.61262309e-07
130.24          5.62683987e-07
130.25          5.64095127e-07
130.26          5.65430986e-07
130.27          5.66840104e-07
130.28          5.68235419e-07
130.29          5.69556251e-07
130.3           5.70949982e-07
130.31          5.72341044e-07
130.32          5.73707607e-07
130.33          5.75046156e-07
130.34          5.76368944e-07
130.35          5.77691870e-07
130.36          5.78980133e-07
130.37          5.80268527e-07
130.38          5.81546439e-07
130.39          5.82849814e-07
130.4           5.84153596e-07
130.41          5.85428640e-07
130.42          5.86703919e-07
130.43          5.87932315e-07
130.44          5.89177190e-07
130.45          5.90401157e-07
130.46          5.91635260e-07
130.47          5.92821701e-07
130.48          5.94034145e-07
130.49          5.95245108e-07
130.5           5.96428190e-07
130.51          5.97608998e-07
130.52          5.98735254e-07
130.53          5.99917954e-07
130.54          6.01118622e-07
130.55          6.02267730e-07
130.56          6.03367791e-07
130.57          6.04551698e-07
130.58          6.05599804e-07
130.59          6.06747468e-07
130.6           6.07775814e-07
130.61          6.08808333e-07
130.62          6.09901592e-07
130.63          6.10960706e-07
130.64          6.12013385e-07
130.65          6.13049822e-07
130.66          6.14073946e-07
130.67          6.15160412e-07
130.68          6.16144121e-07
130.69          6.17133757e-07
130.7           6.18090894e-07
130.71          6.19064653e-07
130.72          6.20011995e-07
130.73          6.20995496e-07
130.74          6.21929385e-07
130.75          6.22918514e-07
130.76          6.23809661e-07
130.77          6.24762858e-07
130.78          6.25607116e-07
130.79          6.26472396e-07
130.8           6.27368218e-07
130.81          6.28236267e-07
130.82          6.29080148e-07
130.83          6.29966914e-07
130.84          6.30795570e-07
130.85          6.31617793e-07
130.86          6.32447218e-07
130.87          6.33233854e-07
130.88          6.33982488e-07
130.89          6.34741513e-07
130.9           6.35579637e-07
130.91          6.36315383e-07
130.92          6.37094089e-07
130.93          6.37857411e-07
130.94          6.38578149e-07
130.95          6.39248500e-07
130.96          6.39899325e-07
130.97          6.40599520e-07
130.98          6.41255551e-07
130.99          6.41926391e-07
131             6.42554312e-07
131.01          6.43249059e-07
131.02          6.43883632e-07
131.03          6.44525055e-07
131.04          6.45104240e-07
131.05          6.45660492e-07
131.06          6.46277063e-07
131.07          6.46854240e-07
131.08          6.47386327e-07
131.09          6.47896473e-07
131.1           6.48476809e-07
131.11          6.48994090e-07
131.12          6.49523837e-07
131.13          6.50016626e-07
131.14          6.50496808e-07
131.15          6.50943705e-07
131.16          6.51440091e-07
131.17          6.51859679e-07
131.18          6.52286665e-07
131.19          6.52733964e-07
131.2           6.53148059e-07
131.21          6.53571453e-07
131.22          6.53930732e-07
131.23          6.54281105e-07
131.24          6.54671058e-07
131.25          6.55057375e-07
131.26          6.55404853e-07
131.27          6.55729436e-07
131.28          6.56029660e-07
131.29          6.56314605e-07
131.3           6.56604155e-07
131.31          6.56871494e-07
131.32          6.57146626e-07
131.33          6.57389389e-07
131.34          6.57650283e-07
131.35          6.57860360e-07
131.36          6.58103330e-07
131.37          6.58297506e-07
131.38          6.58496683e-07
131.39          6.58668993e-07
131.4           6.58846309e-07
131.41          6.58978044e-07
131.42          6.59137828e-07
131.43          6.59253426e-07
131.44          6.59394192e-07
131.45          6.59522835e-07
131.46          6.59591627e-07
131.47          6.59663555e-07
131.48          6.59718937e-07
131.49          6.59790944e-07
131.5           6.59825764e-07
131.51          6.59847898e-07
131.52          6.59878641e-07
131.53          6.59923996e-07
131.54          6.59890177e-07
131.55          6.59880583e-07
131.56          6.59820586e-07
131.57          6.59795015e-07
131.58          6.59711936e-07
131.59          6.59665324e-07
131.6           6.59624141e-07
131.61          6.59526013e-07
131.62          6.59453970e-07
131.63          6.59291914e-07
131.64          6.59127119e-07
131.65          6.59002139e-07
131.66          6.58843745e-07
131.67          6.58683081e-07
131.68          6.58532901e-07
131.69          6.58315299e-07
131.7           6.58118860e-07
131.71          6.57928202e-07
131.72          6.57707499e-07
131.73          6.57403828e-07
131.74          6.57172817e-07
131.75          6.56955888e-07
131.76          6.56644520e-07
131.77          6.56361136e-07
131.78          6.56057512e-07
131.79          6.55761139e-07
131.8           6.55436529e-07
131.81          6.55089006e-07
131.82          6.54730909e-07
131.83          6.54386606e-07
131.84          6.54028155e-07
131.85          6.53644986e-07
131.86          6.53200885e-07
131.87          6.52828676e-07
131.88          6.52411693e-07
131.89          6.52021479e-07
131.9           6.51535352e-07
131.91          6.51072077e-07
131.92          6.50602081e-07
131.93          6.50099943e-07
131.94          6.49622167e-07
131.95          6.49114524e-07
131.96          6.48555847e-07
131.97          6.48143156e-07
131.98          6.47587334e-07
131.99          6.47009765e-07
132             6.46422041e-07
132.01          6.45867082e-07
132.02          6.45252211e-07
132.03          6.44694040e-07
132.04          6.44078184e-07
132.05          6.43447179e-07
132.06          6.42869962e-07
132.07          6.42156003e-07
132.08          6.41536031e-07
132.09          6.40881998e-07
132.1           6.40186080e-07
132.11          6.39473376e-07
132.12          6.38787080e-07
132.13          6.38105898e-07
132.14          6.37432115e-07
132.15          6.36680416e-07
132.16          6.35929480e-07
132.17          6.35207850e-07
132.18          6.34359927e-07
132.19          6.33663311e-07
132.2           6.32830375e-07
132.21          6.32023505e-07
132.22          6.31243644e-07
132.23          6.30516283e-07
132.24          6.29618916e-07
132.25          6.28800655e-07
132.26          6.27916153e-07
132.27          6.27084399e-07
132.28          6.26246752e-07
132.29          6.25334229e-07
132.3           6.24452020e-07
132.31          6.23513539e-07
132.32          6.22597901e-07
132.33          6.21702657e-07
132.34          6.20771724e-07
132.35          6.19831147e-07
132.36          6.18886612e-07
132.37          6.17901401e-07
132.38          6.16924135e-07
132.39          6.15986271e-07
132.4           6.14938063e-07
132.41          6.13963765e-07
132.42          6.12920819e-07
132.43          6.11902506e-07
132.44          6.10833586e-07
132.45          6.09834501e-07
132.46          6.08797193e-07
132.47          6.07709232e-07
132.48          6.06622483e-07
132.49          6.05555136e-07
132.5           6.04438443e-07
132.51          6.03340556e-07
132.52          6.02248172e-07
132.53          6.01117307e-07
132.54          5.99976630e-07
132.55          5.98863636e-07
132.56          5.97641570e-07
132.57          5.96499462e-07
132.58          5.95346536e-07
132.59          5.94165378e-07
132.6           5.93002760e-07
132.61          5.91795678e-07
132.62          5.90562344e-07
132.63          5.89415599e-07
132.64          5.88115045e-07
132.65          5.86892679e-07
132.66          5.85707722e-07
132.67          5.84458192e-07
132.68          5.83194235e-07
132.69          5.81921818e-07
132.7           5.80643969e-07
132.71          5.79368851e-07
132.72          5.78023207e-07
132.73          5.76768378e-07
132.74          5.75454204e-07
132.75          5.74120640e-07
132.76          5.72821934e-07
132.77          5.71479926e-07
132.78          5.70147884e-07
132.79          5.68799309e-07
132.8           5.67392209e-07
132.81          5.66061251e-07
132.82          5.64690154e-07
132.83          5.63330340e-07
132.84          5.61943416e-07
132.85          5.60540134e-07
132.86          5.59161142e-07
132.87          5.57676575e-07
132.88          5.56271522e-07
132.89          5.54902976e-07
132.9           5.53456086e-07
132.91          5.51997787e-07
132.92          5.50565850e-07
132.93          5.49054917e-07
132.94          5.47657919e-07
132.95          5.46154226e-07
132.96          5.44682621e-07
132.97          5.43229841e-07
132.98          5.41732652e-07
132.99          5.40249166e-07
133             5.38719434e-07
133.01          5.37228924e-07
133.02          5.35691278e-07
133.03          5.34156952e-07
133.04          5.32622653e-07
133.05          5.31089777e-07
133.06          5.29553933e-07
133.07          5.28040866e-07
133.08          5.26501973e-07
133.09          5.24951281e-07
133.1           5.23310914e-07
133.11          5.21770082e-07
133.12          5.20159749e-07
133.13          5.18599592e-07
133.14          5.17043656e-07
133.15          5.15430750e-07
133.16          5.13842958e-07
133.17          5.12203732e-07
133.18          5.10579413e-07
133.19          5.08961387e-07
133.2           5.07378732e-07
133.21          5.05749534e-07
133.22          5.04119988e-07
133.23          5.02478328e-07
133.24          5.00834352e-07
133.25          4.99166432e-07
133.26          4.97558587e-07
133.27          4.95837167e-07
133.28          4.94194962e-07
133.29          4.92520005e-07
133.3           4.90820038e-07
133.31          4.89184058e-07
133.32          4.87521056e-07
133.33          4.85853958e-07
133.34          4.84184210e-07
133.35          4.82467257e-07
133.36          4.80726101e-07
133.37          4.79024039e-07
133.38          4.77338737e-07
133.39          4.75602272e-07
133.4           4.73924394e-07
133.41          4.72203877e-07
133.42          4.70488749e-07
133.43          4.68751910e-07
133.44          4.67032277e-07
133.45          4.65312770e-07
133.46          4.63570574e-07
133.47          4.61806549e-07
133.48          4.60094019e-07
133.49          4.58343885e-07
133.5           4.56588818e-07
133.51          4.54847445e-07
133.52          4.53085161e-07
133.53          4.51279120e-07
133.54          4.49528788e-07
133.55          4.47754269e-07
133.56          4.45997287e-07
133.57          4.44291604e-07
133.58          4.42513245e-07
133.59          4.40746776e-07
133.6           4.38965170e-07
133.61          4.37157087e-07
133.62          4.35350199e-07
133.63          4.33592582e-07
133.64          4.31780481e-07
133.65          4.29999324e-07
133.66          4.28263061e-07
133.67          4.26462753e-07
133.68          4.24682948e-07
133.69          4.22926906e-07
133.7           4.21126015e-07
133.71          4.19312527e-07
133.72          4.17526616e-07
133.73          4.15717698e-07
133.74          4.13899642e-07
133.75          4.12136452e-07
133.76          4.10333132e-07
133.77          4.08536538e-07
133.78          4.06718566e-07
133.79          4.04920523e-07
133.8           4.03116616e-07
133.81          4.01326761e-07
133.82          3.99524654e-07
133.83          3.97729504e-07
133.84          3.95942190e-07
133.85          3.94137858e-07
133.86          3.92307382e-07
133.87          3.90490719e-07
133.88          3.88714863e-07
133.89          3.86867093e-07
133.9           3.85068989e-07
133.91          3.83244303e-07
133.92          3.81465069e-07
133.93          3.79698651e-07
133.94          3.77913651e-07
133.95          3.76081996e-07
133.96          3.74301518e-07
133.97          3.72515728e-07
133.98          3.70678197e-07
133.99          3.68823405e-07
134             3.67051936e-07
134.01          3.65284259e-07
134.02          3.63502482e-07
134.03          3.61656670e-07
134.04          3.59912560e-07
134.05          3.58110516e-07
134.06          3.56361335e-07
134.07          3.54541767e-07
134.08          3.52728251e-07
134.09          3.50955427e-07
134.1           3.49194766e-07
134.11          3.47365499e-07
134.12          3.45619126e-07
134.13          3.43864841e-07
134.14          3.42090257e-07
134.15          3.40308665e-07
134.16          3.38547967e-07
134.17          3.36731055e-07
134.18          3.35002284e-07
134.19          3.33276705e-07
134.2           3.31513940e-07
134.21          3.29781686e-07
134.22          3.28017609e-07
134.23          3.26213876e-07
134.24          3.24455485e-07
134.25          3.22713281e-07
134.26          3.20968610e-07
134.27          3.19183251e-07
134.28          3.17518282e-07
134.29          3.15749683e-07
134.3           3.13999201e-07
134.31          3.12350897e-07
134.32          3.10684244e-07
134.33          3.08953080e-07
134.34          3.07168340e-07
134.35          3.05464693e-07
134.36          3.03702445e-07
134.37          3.02084133e-07
134.38          3.00393844e-07
134.39          2.98747543e-07
134.4           2.97066406e-07
134.41          2.95352218e-07
134.42          2.93664970e-07
134.43          2.92011680e-07
134.44          2.90340132e-07
134.45          2.88631849e-07
134.46          2.87016261e-07
134.47          2.85327744e-07
134.48          2.83669399e-07
134.49          2.82081117e-07
134.5           2.80456779e-07
134.51          2.78841168e-07
134.52          2.77179783e-07
134.53          2.75547475e-07
134.54          2.73879208e-07
134.55          2.72372328e-07
134.56          2.70760103e-07
134.57          2.69129536e-07
134.58          2.67544105e-07
134.59          2.65983819e-07
134.6           2.64317654e-07
134.61          2.62768744e-07
134.62          2.61255443e-07
134.63          2.59662787e-07
134.64          2.58150741e-07
134.65          2.56594849e-07
134.66          2.55047185e-07
134.67          2.53521289e-07
134.68          2.52004428e-07
134.69          2.50431838e-07
134.7           2.48888140e-07
134.71          2.47370056e-07
134.72          2.45836289e-07
134.73          2.44427335e-07
134.74          2.42940357e-07
134.75          2.41455528e-07
134.76          2.39992254e-07
134.77          2.38566505e-07
134.78          2.37031683e-07
134.79          2.35582845e-07
134.8           2.34150189e-07
134.81          2.32703471e-07
134.82          2.31306442e-07
134.83          2.29897207e-07
134.84          2.28515757e-07
134.85          2.27057649e-07
134.86          2.25714953e-07
134.87          2.24297947e-07
134.88          2.22927234e-07
134.89          2.21546817e-07
134.9           2.20138948e-07
134.91          2.18818568e-07
134.92          2.17477164e-07
134.93          2.16110497e-07
134.94          2.14843154e-07
134.95          2.13534395e-07
134.96          2.12194861e-07
134.97          2.10865008e-07
134.98          2.09580294e-07
134.99          2.08307079e-07
135             2.07020171e-07
135.01          2.05754299e-07
135.02          2.04512326e-07
135.03          2.03245527e-07
135.04          2.02016400e-07
135.05          2.00790800e-07
135.06          1.99577174e-07
135.07          1.98372707e-07
135.08          1.97177692e-07
135.09          1.95949149e-07
135.1           1.94763254e-07
135.11          1.93577705e-07
135.12          1.92421074e-07
135.13          1.91258710e-07
135.14          1.90077449e-07
135.15          1.89014486e-07
135.16          1.87867573e-07
135.17          1.86785472e-07
135.18          1.85684838e-07
135.19          1.84614243e-07
135.2           1.83521908e-07
135.21          1.82435585e-07
135.22          1.81349718e-07
135.23          1.80294204e-07
135.24          1.79214565e-07
135.25          1.78179362e-07
135.26          1.77239156e-07
135.27          1.76216497e-07
135.28          1.75215767e-07
135.29          1.74240745e-07
135.3           1.73250851e-07
135.31          1.72267981e-07
135.32          1.71286566e-07
135.33          1.70330661e-07
135.34          1.69388338e-07
135.35          1.68520486e-07
135.36          1.67620661e-07
135.37          1.66710656e-07
135.38          1.65821558e-07
135.39          1.64963398e-07
135.4           1.64027248e-07
135.41          1.63208509e-07
135.42          1.62351960e-07
135.43          1.61520791e-07
135.44          1.60682658e-07
135.45          1.59864979e-07
135.46          1.59096540e-07
135.47          1.58301360e-07
135.48          1.57517254e-07
135.49          1.56727619e-07
135.5           1.56001544e-07
135.51          1.55252817e-07
135.52          1.54532615e-07
135.53          1.53825910e-07
135.54          1.53140629e-07
135.55          1.52408718e-07
135.56          1.51755667e-07
135.57          1.51066101e-07
135.58          1.50402279e-07
135.59          1.49739167e-07
135.6           1.49105224e-07
135.61          1.48520631e-07
135.62          1.47887519e-07
135.63          1.47273283e-07
135.64          1.46666078e-07
135.65          1.46167566e-07
135.66          1.45571385e-07
135.67          1.45027995e-07
135.68          1.44476770e-07
135.69          1.43952888e-07
135.7           1.43441692e-07
135.71          1.42927379e-07
135.72          1.42451233e-07
135.73          1.41980667e-07
135.74          1.41517993e-07
135.75          1.41065427e-07
135.76          1.40615745e-07
135.77          1.40188480e-07
135.78          1.39789601e-07
135.79          1.39374515e-07
135.8           1.39005040e-07
135.81          1.38617566e-07
135.82          1.38257152e-07
135.83          1.37877438e-07
135.84          1.37573324e-07
135.85          1.37239430e-07
135.86          1.36938056e-07
135.87          1.36641881e-07
135.88          1.36328061e-07
135.89          1.36059097e-07
135.9           1.35816633e-07
135.91          1.35577699e-07
135.92          1.35307898e-07
135.93          1.35091530e-07
135.94          1.34876698e-07
135.95          1.34692961e-07
135.96          1.34501951e-07
135.97          1.34329953e-07
135.98          1.34165993e-07
135.99          1.34040954e-07
136             1.33893349e-07
136.01          1.33721310e-07
136.02          1.33593845e-07
136.03          1.33582840e-07
136.04          1.33512909e-07
136.05          1.33433418e-07
136.06          1.33367558e-07
136.07          1.33349125e-07
136.08          1.33271276e-07
136.09          1.33242957e-07
136.1           1.33236000e-07
136.11          1.33230246e-07
136.12          1.33312160e-07
136.13          1.33325699e-07
136.14          1.33369764e-07
136.15          1.33417731e-07
136.16          1.33481456e-07
136.17          1.33578115e-07
136.18          1.33659690e-07
136.19          1.33769965e-07
136.2           1.33887646e-07
136.21          1.34054741e-07
136.22          1.34196907e-07
136.23          1.34358988e-07
136.24          1.34488190e-07
136.25          1.34742401e-07
136.26          1.34931772e-07
136.27          1.35125122e-07
136.28          1.35324163e-07
136.29          1.35636604e-07
136.3           1.35866732e-07
136.31          1.36109592e-07
136.32          1.36376012e-07
136.33          1.36667888e-07
136.34          1.36985304e-07
136.35          1.37295422e-07
136.36          1.37634348e-07
136.37          1.37949218e-07
136.38          1.38324406e-07
136.39          1.38683968e-07
136.4           1.39058920e-07
136.41          1.39436050e-07
136.42          1.39865742e-07
136.43          1.40269585e-07
136.44          1.40711749e-07
136.45          1.41090903e-07
136.46          1.41550626e-07
136.47          1.42084069e-07
136.48          1.42593843e-07
136.49          1.43060200e-07
136.5           1.43559437e-07
136.51          1.44107062e-07
136.52          1.44581488e-07
136.53          1.45102886e-07
136.54          1.45641556e-07
136.55          1.46273455e-07
136.56          1.46815095e-07
136.57          1.47444538e-07
136.58          1.48017409e-07
136.59          1.48658128e-07
136.6           1.49266851e-07
136.61          1.49889901e-07
136.62          1.50524336e-07
136.63          1.51195893e-07
136.64          1.51913735e-07
136.65          1.52627811e-07
136.66          1.53279823e-07
136.67          1.53988342e-07
136.68          1.54679366e-07
136.69          1.55412893e-07
136.7           1.56160027e-07
136.71          1.56848440e-07
136.72          1.57683561e-07
136.73          1.58533055e-07
136.74          1.59294561e-07
136.75          1.60087333e-07
136.76          1.60902970e-07
136.77          1.61700751e-07
136.78          1.62493651e-07
136.79          1.63311357e-07
136.8           1.64176333e-07
136.81          1.65108470e-07
136.82          1.65995426e-07
136.83          1.66833790e-07
136.84          1.67754417e-07
136.85          1.68668052e-07
136.86          1.69612774e-07
136.87          1.70553174e-07
136.88          1.71481412e-07
136.89          1.72485236e-07
136.9           1.73413563e-07
136.91          1.74392965e-07
136.92          1.75383477e-07
136.93          1.76423893e-07
136.94          1.77384779e-07
136.95          1.78420705e-07
136.96          1.79455945e-07
136.97          1.80526006e-07
136.98          1.81568212e-07
136.99          1.82665829e-07
137             1.83729826e-07
137.01          1.84763291e-07
137.02          1.85903762e-07
137.03          1.87014984e-07
137.04          1.88120641e-07
137.05          1.89284495e-07
137.06          1.90424332e-07
137.07          1.91536893e-07
137.08          1.92679908e-07
137.09          1.93859599e-07
137.1           1.95052134e-07
137.11          1.96230003e-07
137.12          1.97443584e-07
137.13          1.98690591e-07
137.14          1.99851599e-07
137.15          2.01088351e-07
137.16          2.02313813e-07
137.17          2.03552642e-07
137.18          2.04891879e-07
137.19          2.06074932e-07
137.2           2.07351739e-07
137.21          2.08667646e-07
137.22          2.09879797e-07
137.23          2.11220325e-07
137.24          2.12561085e-07
137.25          2.13883344e-07
137.26          2.15189711e-07
137.27          2.16496310e-07
137.28          2.17920209e-07
137.29          2.19204009e-07
137.3           2.20592190e-07
137.31          2.21962000e-07
137.32          2.23353705e-07
137.33          2.24728478e-07
137.34          2.26111133e-07
137.35          2.27530959e-07
137.36          2.29006704e-07
137.37          2.30368739e-07
137.38          2.31787930e-07
137.39          2.33231371e-07
137.4           2.34670843e-07
137.41          2.36115344e-07
137.42          2.37577215e-07
137.43          2.39081564e-07
137.44          2.40591773e-07
137.45          2.42007976e-07
137.46          2.43500612e-07
137.47          2.44995602e-07
137.48          2.46485960e-07
137.49          2.48040200e-07
137.5           2.49568268e-07
137.51          2.51139648e-07
137.52          2.52645187e-07
137.53          2.54119700e-07
137.54          2.55686008e-07
137.55          2.57254233e-07
137.56          2.58815753e-07
137.57          2.60381420e-07
137.58          2.61976163e-07
137.59          2.63576880e-07
137.6           2.65161880e-07
137.61          2.66738907e-07
137.62          2.68342415e-07
137.63          2.69947077e-07
137.64          2.71556581e-07
137.65          2.73122363e-07
137.66          2.74831814e-07
137.67          2.76456898e-07
137.68          2.78109992e-07
137.69          2.79738111e-07
137.7           2.81346137e-07
137.71          2.83010258e-07
137.72          2.84672291e-07
137.73          2.86336560e-07
137.74          2.88052452e-07
137.75          2.89762662e-07
137.76          2.91415860e-07
137.77          2.93077200e-07
137.78          2.94744159e-07
137.79          2.96438328e-07
137.8           2.98153187e-07
137.81          2.99902802e-07
137.82          3.01562066e-07
137.83          3.03312887e-07
137.84          3.05040729e-07
137.85          3.06783246e-07
137.86          3.08524184e-07
137.87          3.10236304e-07
137.88          3.11988694e-07
137.89          3.13694905e-07
137.9           3.15421692e-07
137.91          3.17179650e-07
137.92          3.18980077e-07
137.93          3.20749955e-07
137.94          3.22516877e-07
137.95          3.24248934e-07
137.96          3.26010925e-07
137.97          3.27806773e-07
137.98          3.29574400e-07
137.99          3.31359344e-07
138             3.33187309e-07
138.01          3.34950539e-07
138.02          3.36714420e-07
138.03          3.38562762e-07
138.04          3.40285943e-07
138.05          3.42117689e-07
138.06          3.43931422e-07
138.07          3.45724275e-07
138.08          3.47539277e-07
138.09          3.49418157e-07
138.1           3.51249403e-07
138.11          3.53048621e-07
138.12          3.54892531e-07
138.13          3.56653254e-07
138.14          3.58461139e-07
138.15          3.60295737e-07
138.16          3.62118602e-07
138.17          3.63962024e-07
138.18          3.65860509e-07
138.19          3.67658505e-07
138.2           3.69517665e-07
138.21          3.71389156e-07
138.22          3.73155788e-07
138.23          3.75002099e-07
138.24          3.76841460e-07
138.25          3.78655085e-07
138.26          3.80469942e-07
138.27          3.82360801e-07
138.28          3.84199879e-07
138.29          3.86052602e-07
138.3           3.87913168e-07
138.31          3.89714146e-07
138.32          3.91554582e-07
138.33          3.93416434e-07
138.34          3.95270058e-07
138.35          3.97140857e-07
138.36          3.99010980e-07
138.37          4.00858194e-07
138.38          4.02685718e-07
138.39          4.04501052e-07
138.4           4.06337670e-07
138.41          4.08220659e-07
138.42          4.10075232e-07
138.43          4.11925551e-07
138.44          4.13768382e-07
138.45          4.15659136e-07
138.46          4.17500609e-07
138.47          4.19349005e-07
138.48          4.21195567e-07
138.49          4.23026725e-07
138.5           4.24821287e-07
138.51          4.26697127e-07
138.52          4.28542469e-07
138.53          4.30378748e-07
138.54          4.32222687e-07
138.55          4.34090420e-07
138.56          4.35923784e-07
138.57          4.37733439e-07
138.58          4.39569160e-07
138.59          4.41417003e-07
138.6           4.43266704e-07
138.61          4.45059087e-07
138.62          4.46881186e-07
138.63          4.48713492e-07
138.64          4.50537640e-07
138.65          4.52382815e-07
138.66          4.54157443e-07
138.67          4.55974470e-07
138.68          4.57790660e-07
